Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,busykids.bed_type (product.metafields.custom.busykids_bed_type),busykids.features (product.metafields.custom.busykids_features),busykids.mattress_size (product.metafields.custom.busykids_mattress_size),busykids.sleepers (product.metafields.custom.busykids_sleepers),feed_category (product.metafields.custom.feed_category),notice (product.metafields.custom.notice),url-media (product.metafields.custom.url_media),url-tech (product.metafields.custom.url_tech),Custom label 0 (product.metafields.mm-google-shopping.custom_label_0),Custom label 1 (product.metafields.mm-google-shopping.custom_label_1),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Art movement (product.metafields.shopify.art-movement),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Baby/Toddler furniture features (product.metafields.shopify.baby-toddler-furniture-features),Baby/Toddler seat features (product.metafields.shopify.baby-toddler-seat-features),Backrest type (product.metafields.shopify.backrest-type),Bed/Frame features (product.metafields.shopify.bed-frame-features),Bedding pieces included (product.metafields.shopify.bedding-pieces-included),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Compatible stroller type (product.metafields.shopify.compatible-stroller-type),Construction set theme (product.metafields.shopify.construction-set-theme),Cover features (product.metafields.shopify.cover-features),Crib/Toddler bed features (product.metafields.shopify.crib-toddler-bed-features),Decoration material (product.metafields.shopify.decoration-material),Developmental features (product.metafields.shopify.developmental-features),Difficulty level (product.metafields.shopify.difficulty-level),Doll/Playset features (product.metafields.shopify.doll-playset-features),Fabric (product.metafields.shopify.fabric),Firmness (product.metafields.shopify.firmness),Folding mechanism (product.metafields.shopify.folding-mechanism),Frame style (product.metafields.shopify.frame-style),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Infant age group (product.metafields.shopify.infant-age-group),Instrument material (product.metafields.shopify.instrument-material),Lumber/Wood type (product.metafields.shopify.lumber-wood-type),Material (product.metafields.shopify.material),Mattress features (product.metafields.shopify.mattress-features),Motion (product.metafields.shopify.motion),Mounting type (product.metafields.shopify.mounting-type),Outdoor equipment features (product.metafields.shopify.outdoor-equipment-features),Painting medium (product.metafields.shopify.painting-medium),Portability (product.metafields.shopify.portability),Potty/Toilet seat design (product.metafields.shopify.potty-toilet-seat-design),Puzzle theme (product.metafields.shopify.puzzle-theme),Puzzle type (product.metafields.shopify.puzzle-type),Reading toy type (product.metafields.shopify.reading-toy-type),Recommended age group (product.metafields.shopify.recommended-age-group),Riding toy propulsion type (product.metafields.shopify.riding-toy-propulsion-type),Safety rail installation (product.metafields.shopify.safety-rail-installation),Seat type (product.metafields.shopify.seat-type),Shape (product.metafields.shopify.shape),Stroller features (product.metafields.shopify.stroller-features),Stroller wheel type (product.metafields.shopify.stroller-wheel-type),Suitable for container type (product.metafields.shopify.suitable-for-container-type),Suitable location (product.metafields.shopify.suitable-location),Theme (product.metafields.shopify.theme),Toddler bed features (product.metafields.shopify.toddler-bed-features),Toy/Game material (product.metafields.shopify.toy-game-material),Upholstery material (product.metafields.shopify.upholstery-material),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Germany,Price / Germany,Compare At Price / Germany,Included / International,Price / International,Compare At Price / International,Status
busykids-kinderbett-haus-mami-one-mit-frontpaneel-und-offenem-eingang,,,,,,,,,Dunkelgrau,,,200*90 cm,,,,,BK Bed MAMI-ONE Dark grey 200*90,0.0,shopify,1000,deny,manual,589.00,589.00,true,true,,,,,8595731838647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/20_DARKGREY_BKBedMAMI-ONE.jpg?v=1764169505,kg,,,,,,,,,
busykids-kinderbett-haus-mami-one-mit-frontpaneel-und-offenem-eingang,,,,,,,,,Dunkelgrau,,,180*90 cm,,,,,BK Bed MAMI-ONE Dark grey 180*90,0.0,shopify,1000,deny,manual,569.00,569.00,true,true,,,,,8595731838623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/20_DARKGREY_BKBedMAMI-ONE.jpg?v=1764169505,kg,,,,,,,,,
busykids-kinderbett-haus-mami-one-mit-frontpaneel-und-offenem-eingang,,,,,,,,,Dunkelgrau,,,200*120 cm,,,,,BK Bed MAMI-ONE Dark grey 200*120,0.0,shopify,1000,deny,manual,659.00,659.00,true,true,,,,,8595731838678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/20_DARKGREY_BKBedMAMI-ONE.jpg?v=1764169505,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,Einzelbett BusyKids STANDART-MAX mit vorderem Schutzbord,"<p data-start=""0"" data-end=""674""><strong>Dieses moderne BusyKids STANDART-MAX Bett vereint stilvolles Design mit hoher Funktionalität und ist damit die ideale Wahl für jedes Kinderzimmer.</strong> Gefertigt aus hochwertigem Massivholz mit kindersicherer Beschichtung, besticht es durch Stabilität und Langlebigkeit und bewahrt zugleich ein klares, modernes Erscheinungsbild. Inklusive ist ein Schutzbord, das zusätzlichen Schutz während des Schlafs und beim Spielen bietet und Stürze verhindert. Die Konstruktion ist bis zu 120 kg belastbar, sodass Eltern bequem neben dem Kind sitzen können, beispielsweise beim Vorlesen oder Spielen.<strong> Das Bett ist für Kinder ab 3 Jahren geeignet und in mehreren Farbvarianten erhältlich.</strong></p>
<ul>
<li data-start=""676"" data-end=""1006"">
<strong data-start=""676"" data-end=""694"">Eigenschaften:</strong><br data-start=""694"" data-end=""697"">• Massivholz in Premiumqualität<br data-start=""728"" data-end=""731"" data-is-only-node="""">• Umweltfreundliche, kindersichere wasserbasierte Beschichtung<br data-start=""793"" data-end=""796"">• Robuste Konstruktion, belastbar bis 120 kg<br data-start=""840"" data-end=""843"">• Abgerundete Ecken für die Sicherheit des Kindes<br data-start=""892"" data-end=""895"">• Schutzbord zur Vermeidung von Stürzen<br data-start=""934"" data-end=""937"">• Einfache Montage dank detaillierter Schritt-für-Schritt-Anleitung</li>
</ul>
<p data-start=""1008"" data-end=""1200"" data-is-last-node="""" data-is-only-node=""""><strong>BusyKids STANDART-MAX ist nicht nur ein Bett, sondern ein behaglicher Rückzugsort, an dem Kinder sich zurückziehen, ihre Fantasie entfalten und ihre ersten kleinen Träume verwirklichen können.</strong></p>",Benlemi,Uncategorized,Kinderzimmermöbel > Betten aus Massivholz,"additional-products:bed-standart-max, age-active, age-gr:3+, benlemi-led, color-selection:true, rec:bed, sklad:preorder6",true,Farben,Unlackiert,,Größen,200*90 cm,,,,,BK Bed STANDART-MAX Unvarnished 200*90,0.0,shopify,1000,deny,manual,469.00,469.00,true,true,,,,,8595731833000,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX1.jpg?v=1763422328,1,"",false,,,,,,,,,core,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/915b4d06fbca436ea3232ea124758c89.mp4,,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX1.jpg?v=1763422328,kg,,,true,,,true,,,active
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Unlackiert,,,180*90 cm,,,,,BK Bed STANDART-MAX Unvarnished 180*90,0.0,shopify,1000,deny,manual,459.00,459.00,true,true,,,,,8595731832980,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART_MAX.jpg?v=1764169481,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX1.jpg?v=1763422328,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Unlackiert,,,200*120 cm,,,,,BK Bed STANDART-MAX Unvarnished 200*120,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731833031,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX2.jpg?v=1764169481,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX1.jpg?v=1763422328,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Transparentes Öl,,,200*90 cm,,,,,BK Bed STANDART-MAX Transparent oil 200*90,0.0,shopify,1000,deny,manual,519.00,519.00,true,true,,,,,8595731833123,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX3.jpg?v=1764169481,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX2.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Transparentes Öl,,,180*90 cm,,,,,BK Bed STANDART-MAX Transparent oil 180*90,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731833109,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX4.jpg?v=1764169481,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX2.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Transparentes Öl,,,200*120 cm,,,,,BK Bed STANDART-MAX Transparent oil 200*120,0.0,shopify,1000,deny,manual,579.00,579.00,true,true,,,,,8595731833154,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX5.jpg?v=1764169481,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX2.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Weiß,,,200*90 cm,,,,,BK Bed STANDART-MAX White 200*90,0.0,shopify,1000,deny,manual,519.00,519.00,true,true,,,,,8595731833246,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX7.jpg?v=1764169481,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX7.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Weiß,,,180*90 cm,,,,,BK Bed STANDART-MAX White 180*90,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731833222,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX9.jpg?v=1764169481,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX7.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Weiß,,,200*120 cm,,,,,BK Bed STANDART-MAX White 200*120,0.0,shopify,1000,deny,manual,579.00,579.00,true,true,,,,,8595731833277,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/9edc96b1-8b6a-48c1-9dd9-2e30ed87a34e.jpg?v=1764169481,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX7.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Salbeigrün,,,200*90 cm,,,,,BK Bed STANDART-MAX Sage green 200*90,0.0,shopify,999,deny,manual,519.00,519.00,true,true,,,,,8595731833604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX9.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Salbeigrün,,,180*90 cm,,,,,BK Bed STANDART-MAX Sage green 180*90,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731833581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX9.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Salbeigrün,,,200*120 cm,,,,,BK Bed STANDART-MAX Sage green 200*120,0.0,shopify,1000,deny,manual,579.00,579.00,true,true,,,,,8595731833635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDARTMAX9.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Dunkelgrau,,,200*90 cm,,,,,BK Bed STANDART-MAX Dark grey 200*90,0.0,shopify,1000,deny,manual,519.00,519.00,true,true,,,,,8595731833840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/9edc96b1-8b6a-48c1-9dd9-2e30ed87a34e.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Dunkelgrau,,,180*90 cm,,,,,BK Bed STANDART-MAX Dark grey 180*90,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731833826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/9edc96b1-8b6a-48c1-9dd9-2e30ed87a34e.jpg?v=1764169481,kg,,,,,,,,,
einzelbett-busykids-standart-max-mit-vorderem-schutzbord,,,,,,,,,Dunkelgrau,,,200*120 cm,,,,,BK Bed STANDART-MAX Dark grey 200*120,0.0,shopify,1000,deny,manual,579.00,579.00,true,true,,,,,8595731833871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/9edc96b1-8b6a-48c1-9dd9-2e30ed87a34e.jpg?v=1764169481,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,BusyKids Einzelbett STANDART mit offenem Einstieg,"<p data-end=""533"" data-start=""0""><strong>Dieses stilvolle BusyKids STANDART Bett vereint auf ideale Weise Design und Funktionalität für das Kinderzimmer.</strong><br data-end=""115"" data-start=""112"">Hergestellt aus hochwertigem Massivholz mit kindersicherer Beschichtung, besticht es durch Stabilität und Langlebigkeit und bewahrt zugleich ein minimalistisches, modernes Erscheinungsbild. Die Konstruktion ist für eine Belastung von bis zu 120 kg ausgelegt, sodass Eltern bequem neben dem Kind sitzen können, etwa beim Vorlesen oder Spielen. Geeignet für Kinder ab 3 Jahren und in mehreren Farbvarianten erhältlich.</p>
<ul>
<li data-end=""823"" data-start=""535"">
<strong data-end=""553"" data-start=""535"">Eigenschaften:</strong><br data-end=""556"" data-start=""553"">• Massivholz in Premiumqualität<br data-is-only-node="""" data-end=""590"" data-start=""587"">• Umweltfreundliche, kindersichere wasserbasierte Beschichtung<br data-end=""655"" data-start=""652"">• Robuste Konstruktion, belastbar bis 120 kg<br data-end=""702"" data-start=""699"">• Abgerundete Ecken für die Sicherheit des Kindes<br data-end=""754"" data-start=""751"">• Einfache Montage dank detaillierter Schritt-für-Schritt-Anleitung</li>
</ul>
<p data-is-only-node="""" data-is-last-node="""" data-end=""1009"" data-start=""825""><strong>Das BusyKids STANDART Bett ist nicht nur ein Schlafplatz, sondern ein besonderer Rückzugsort, an dem Kinder ihre Fantasie entfalten und ihre ersten kleinen Träume verwirklichen können.</strong></p>",Benlemi,Uncategorized,Kinderzimmermöbel > Betten aus Massivholz,"additional-products:bed-standart, age-active, age-gr:3+, benlemi-led, color-selection:true, rec:bed, sklad:preorder6",true,Farben,Unlackiert,,Größen,200*90 cm,,,,,BK Bed STANDART Unvarnished 200*90,0.0,shopify,1000,deny,manual,415.00,415.00,true,true,,,,,8595731833963,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART1.jpg?v=1763418874,1,"",false,,,,,,,,,core,,,,,,,,,,,,,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART1.jpg?v=1763418874,kg,,,true,,,true,,,active
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Unlackiert,,,180*90 cm,,,,,BK Bed STANDART Unvarnished 180*90,0.0,shopify,1000,deny,manual,405.00,405.00,true,true,,,,,8595731833949,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART.jpg?v=1764169458,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART1.jpg?v=1763418874,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Unlackiert,,,200*120 cm,,,,,BK Bed STANDART Unvarnished 200*120,0.0,shopify,1000,deny,manual,455.00,455.00,true,true,,,,,8595731833994,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART2.jpg?v=1764169458,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART1.jpg?v=1763418874,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Transparentes Öl,,,200*90 cm,,,,,BK Bed STANDART Transparent oil 200*90,0.0,shopify,1000,deny,manual,455.00,455.00,true,true,,,,,8595731834083,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART3.jpg?v=1764169458,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART2.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Transparentes Öl,,,180*90 cm,,,,,BK Bed STANDART Transparent oil 180*90,0.0,shopify,1000,deny,manual,435.00,435.00,true,true,,,,,8595731834069,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART4.jpg?v=1764169458,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART2.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Transparentes Öl,,,200*120 cm,,,,,BK Bed STANDART Transparent oil 200*120,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731834113,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART5.jpg?v=1764169458,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART2.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Weiß,,,200*90 cm,,,,,BK Bed STANDART White 200*90,0.0,shopify,1000,deny,manual,455.00,455.00,true,true,,,,,8595731834205,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART7.jpg?v=1764169458,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART7.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Weiß,,,180*90 cm,,,,,BK Bed STANDART White 180*90,0.0,shopify,1000,deny,manual,435.00,435.00,true,true,,,,,8595731834182,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART9.jpg?v=1764169458,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART7.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Weiß,,,200*120 cm,,,,,BK Bed STANDART White 200*120,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731834236,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART8.jpg?v=1764169458,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART7.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Salbeigrün,,,200*90 cm,,,,,BK Bed STANDART Sage green 200*90,0.0,shopify,1000,deny,manual,455.00,455.00,true,true,,,,,8595731834564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART9.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Salbeigrün,,,180*90 cm,,,,,BK Bed STANDART Sage green 180*90,0.0,shopify,1000,deny,manual,435.00,435.00,true,true,,,,,8595731834540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART9.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Salbeigrün,,,200*120 cm,,,,,BK Bed STANDART Sage green 200*120,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731834595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART9.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Dunkelgrau,,,200*90 cm,,,,,BK Bed STANDART Dark grey 200*90,0.0,shopify,1000,deny,manual,455.00,455.00,true,true,,,,,8595731834809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART8.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Dunkelgrau,,,180*90 cm,,,,,BK Bed STANDART Dark grey 180*90,0.0,shopify,1000,deny,manual,435.00,435.00,true,true,,,,,8595731834786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART8.jpg?v=1764169458,kg,,,,,,,,,
busykids-einzelbett-standart-mit-offenem-einstieg,,,,,,,,,Dunkelgrau,,,200*120 cm,,,,,BK Bed STANDART Dark grey 200*120,0.0,shopify,1000,deny,manual,509.00,509.00,true,true,,,,,8595731834830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0622/7234/0174/files/STANDART8.jpg?v=1764169458,kg,,,,,,,,,
